f1,f2,f3,f4,f5,f6,f7,f8,label
124.90625,46.083558200000006,0.24265496600000003,0.425353849,2.946488294,18.89498737,7.916961183,74.50910646,0
120.5546875,50.63793177,0.191016523,-0.114751765,4.935618729,26.21837229,6.166379507,41.007459000000004,0
88.6640625,48.750204700000005,0.497394094,0.417097207,7.980769231,34.69225138,4.554767782,20.28699743,0
107.8125,40.67088755,0.503605896,1.020956135,2.743311037,16.98504646,8.268599511,81.86547457,0
107.265625,48.96865777,0.29175691,0.01758409,2.8252508360000004,16.61602758,8.900606169,99.38825675,0
108.3671875,46.41438205,0.129079057,-0.057972761,3.206521739,18.34229512,7.350168142999999,65.47240165,0
113.4921875,46.84765804,0.23659997800000002,0.009136227,2.428929766,16.05500992,8.521578097,88.79062641,0
127.21875,53.43014387,0.078633498,-0.455934083,1.5376254180000002,14.01305253,11.81165826,162.4706564,0
125.0,45.84348372,0.166110134,0.267231587,1.014214047,10.05955337,16.62907679,360.55341789999994,0
121.2890625,50.42881002,-0.00469725,-0.388687247,1.837792642,16.18751252,10.16300888,113.97882299999999,0
80.53125,43.51686769,1.199865696,2.200254671,69.88461538,88.24130831,0.8221276059999999,-0.870616022,0
91.953125,45.33914895,0.580855085,1.202888731,1.449832776,12.85375646,11.82672001,174.0168424,0
100.8515625,51.74352161,0.39383679200000005,-0.011240741,2.841137124,21.63577754,8.302241891,71.58436903,0
124.7109375,54.43748599,0.08559393,-0.8197338009999999,121.79682269999999,69.50184442,-0.8530838940000001,-0.64386334,0
108.7578125,43.22104271,0.319377521,0.5792589020000001,1.262541806,10.69779311,15.05153478,296.5687707,0
114.0078125,56.16194442,0.142312222,-0.653268223,2.2107023409999997,13.12465649,9.795098599,136.904066,0
105.578125,50.14550849,0.073972816,-0.224001029,3.70819398,20.183463699999997,6.755894088,52.43460637,0
107.6171875,40.62636942,0.399305864,1.207505868,2.252508361,16.41889315,9.777514788,110.7468828,0
82.28125,38.41568232,0.681826858,1.9931636819999998,9.280100334,36.92203625,4.172112145,17.22504605,0
131.6640625,50.25377432,-0.11973079,-0.472867143,5.472408027,27.27041731,5.934484515,37.9641641,0
131.640625,48.15984686,0.19125320199999998,0.131621175,1.5660535119999999,15.36233998,11.59151664,150.4028553,0
133.8984375,45.56740197,-0.055867475,0.15999053900000001,91.60785953,101.2511327,0.33229282600000004,-1.71192464,0
85.0234375,39.78466744,0.544760538,1.451091464,1.676421405,12.2118211,11.42845765,179.0176368,0
122.9609375,49.20848541,-0.016033771999999998,-0.23248185899999999,7.394648828999999,35.48535575,4.898749171,23.24933976,0
129.7890625,52.55839793,-0.034035018,-0.24210689600000002,2.4966555180000003,16.50015168,8.316603628,82.83031023,0
117.2578125,45.96283249,0.224514512,0.259893314,6.929765886,33.79834083,5.316084242,28.0989292,0
94.796875,39.26320625,0.510920446,1.245569689,2.568561873,17.99380649,8.724243736,84.14629559,0
109.828125,40.69572869,0.34886162,0.824932934,2.088628763,16.01203052,9.997709483,114.39814240000001,0
74.0546875,37.99759626,1.0522550259999999,3.667816258,1.949832776,16.57074098,11.01906822,134.4902108,0
132.859375,56.76180141,0.138199825,-0.681334922,2.18729097,13.56022263,9.862297035,131.7022498,0
102.109375,32.66932678,0.462398517,3.020935815,1.93645485,18.01112557,10.75127639,122.88671550000001,0
124.796875,50.67086801,0.064761636,-0.28525132,2.97826087,23.14588449,8.042119477,65.22803466,0
161.4609375,41.13865699,-0.26935128399999997,0.959990789,11.91137124,40.20845147,3.521496866,11.5501968,0
86.6640625,39.45770626,0.561137806,1.6811590680000001,1.282608696,11.70750261,13.78901987,237.06154320000002,0
84.171875,37.04412685,0.594384085,2.6493480469999997,3.047658863,19.10738627,8.07481034,75.98840285,0
111.0546875,42.37542562,0.326217996,0.682166046,1.753344482,18.23637615,11.03400466,125.7820957,0
81.1015625,37.17732841,0.704060395,2.7757889789999997,5.808528428,27.99174438,5.281718833,29.33900342,0
124.0234375,45.06323072,-0.030454027999999998,-0.215418369,2.788461538,21.32707311,8.248969804,70.63975204,0
111.421875,53.54548437,0.39783428299999996,-0.138148206,1.690635452,14.39706675,10.85343146,137.1408457,0
123.8515625,56.27417395,0.286117959,-0.480313373,1.183946488,14.84190747,13.76942019,200.0968465,0
120.8984375,53.50318913,0.156768714,-0.459783444,1.180602007,10.88081486,14.886662099999999,285.5603982,0
119.3203125,54.42582877,0.18313758600000002,-0.420434517,1.558528428,15.55304073,12.21485975,163.6284622,0
115.484375,53.63388393,0.325621887,-0.447587468,1.464046823,17.01213058,12.97023796,172.5295044,0
133.4765625,49.0976331,0.035168132000000005,0.160952768,1.197324415,12.24858983,14.4405456,238.78652940000003,0
89.6171875,36.51543362,0.410236595,2.599529235,2.2625418059999998,17.97102745,9.206931381,92.92024284,0
112.921875,38.45504871,0.435998881,1.5409112759999999,2.476588629,15.41131562,8.630169782000001,94.3470653,0
108.546875,58.14621379,0.28644866399999996,-0.467998786,2.7901337789999996,22.5099815,8.544111837,74.8759762,0
124.8671875,46.17720134,-0.34922403799999996,0.186703043,2.885451505,17.26638882,8.236539915,84.30255822,0
131.8359375,52.46692073,0.039228871,-0.429393945,2.522575251,16.24211644,8.372492223,85.93197057,0
143.5703125,47.38335738,-0.180949222,0.195679648,2.492474916,17.21706133,8.424177121,82.97216752,0
107.015625,43.79996867,0.25038284,0.046503338,3.384615385,18.05155838,7.132670827,61.89529747,0
94.4609375,41.80944539,0.78662906,1.874020981,2.7382943139999996,17.60147565,9.124410556,98.13318882,0
97.796875,49.57055568,0.52424471,0.070170177,1.109531773,13.19878413,14.09642408,217.65861659999996,0
117.40625,54.76375933,0.312302792,-0.561862455,4.888795987,26.52531147,6.27090405,41.65291446,0
126.4921875,47.40434383,-0.059104993,0.311292894,3.204849498,18.02930567,7.947923724,75.09488149,0
79.4453125,41.38666916,0.6543405489999999,1.625974297,3.2449832780000003,17.58170653,7.384537582,67.15469996,0
139.0625,45.2166227,-0.078314617,0.31338947899999997,4.842809365,24.86018509,6.1480781129999995,41.4055912,0
101.0625,49.96150862,0.214865992,0.050890202999999995,4.93729097,28.96576079,6.244868322,39.08537459,0
164.3203125,42.8906556,-0.420831639,0.6660395889999999,2.9866220739999996,19.88923731,8.196696288,75.72042272,0
114.546875,45.7359711,0.293721461,0.20557906399999998,2.33277592,15.53083983,9.66622426,114.8771635,0
136.1015625,44.08866065,-0.10901291,0.015481336000000002,9.903010033,40.0258565,4.160176446,16.58034372,0
119.609375,52.45447943,0.097267935,-0.148668105,2.2224080269999997,17.03436521,9.659502559,105.3632608,0
124.296875,46.56906151,0.22315605600000002,-0.119706334,2.668060201,22.08794409,8.882587048,81.2860403,0
109.703125,53.36875833,0.01930107,-0.322083383,2.342809365,14.88797208,8.997162095,104.482911,0
108.671875,52.64223432,0.247113101,-0.459462215,1.307692308,13.99745465,12.44471426,170.34195559999998,0
147.6171875,48.73880017,0.133043098,-0.276044578,0.93729097,9.860070181000001,17.0457608,383.4597858,0
143.03125,54.02747239999999,0.016876524,-0.378515379,2.122909699,12.95338092,10.27348222,148.5529733,0
90.859375,38.80394116,0.5368857579999999,2.034415038,1.903846154,12.24860726,10.93507694,172.0606987,0
91.875,42.00111606,0.5134038879999999,0.9265134420000001,0.564381271,8.57770125,24.09345338,668.466994,0
123.75,51.28748629,0.279008508,-0.198705176,4.066889632,27.23980968,6.945298736,48.51064174,0
133.8984375,53.1149755,0.045854171,-0.36876900799999995,4.155518395,26.32726046,6.9320711070000005,49.49047361,0
94.90625,44.54797931,0.534605352,0.49584142700000006,7.949832776,32.4958576,4.534471171,20.98292899,0
132.8046875,49.091919299999994,-0.31838348,0.123238251,4.300167224,27.29354304,7.07129907,51.29532537,0
138.703125,52.53516075,-0.189375282,-0.456275165,3.8511705689999998,19.159895499999998,6.32552125,49.28256021,0
146.4140625,55.15992762,-0.153022924,-0.297829265,98.15635452,85.14129394,0.07600966599999999,-1.495042212,0
120.21875,51.13965827,0.031403247,-0.28927795,1.06187291,11.57379339,15.87532933,291.51326919999997,0
125.6015625,42.88326084,-0.101687543,0.440003428,2.849498328,15.18131524,8.379150973,94.05966799,0
124.1640625,50.18104369,-0.1343068,0.140015149,2.0702341140000002,16.88967002,9.55470469,101.3040941,0
122.96875,43.69584818,0.27241039100000003,0.711608265,4.423076923,24.86451453,6.871041387000001,51.41232523,0
113.875,53.98697760000001,0.36440159999999994,-0.038075135,2.5050167219999997,18.80046097,8.511234657000001,79.18231124,0
135.46875,53.604445,0.011668373000000001,-0.36904132799999995,5.858695652000001,27.63630131,5.236634039,29.14499359,0
116.640625,44.7321428,0.248671127,0.273190193,1.935618729,13.03154273,10.12193633,142.332906,0
116.53125,51.14026934,-0.0012199860000000002,-0.18418917699999998,4.510869565,26.59951433,6.63498923,45.36238981,0
143.0859375,49.92197464,-0.157561213,-0.153332697,3.563545151,21.28808157,7.337117054,59.16844081,0
101.96875,43.65309581,0.30217420100000003,0.293891158,3.85367893,21.11173083,8.275071697000001,80.74229483,0
131.0,47.62303146,-0.011343903,-0.023431626,0.570234114,8.976702489,21.78444163,560.3515815000001,0
123.9140625,45.930828999999996,0.242612143,0.130072578,3.2366220739999996,18.14296707,7.451545968,67.02317003,0
86.25,39.09303806,0.771777885,1.6817643709999999,6.669732441,33.350557,5.08724472,25.22213668,0
103.359375,48.46095954,0.522576897,0.129191442,2.137959866,12.58131533,10.35619935,156.1262639,0
139.8515625,47.78877513,-0.294822529,-0.027811296,4.1404682269999995,21.71036159,6.507608198,47.59519855,0
128.2890625,55.26514956,0.06983484200000001,-0.443164315,1.8469899669999998,13.24117044,11.14255826,161.8683904,0
106.484375,44.10339138,0.22273737,0.432325081,1.4239130430000002,11.90247705,12.77826564,210.36190330000002,0
80.4765625,37.70775054,0.651394321,2.605016331,1.8302675590000002,15.47380309,10.92297631,133.8551708,0
115.0,57.94474739,0.077017134,-1.1906591659999999,34.26337793,63.90368246,2.151168411,3.829400083,0
121.8203125,44.99885998,0.14916597199999998,0.7807870920000001,0.713210702,10.5317894,19.6561165,421.3978755,0
115.34375,56.99046487,0.228566401,-0.21023500399999998,4.431438127,23.75212326,6.8804716,52.6473879,0
124.3828125,45.56796454,0.342138779,0.225794612,10.31688963,37.39729412,3.747744125,13.48141999,0
134.1953125,53.69358356,-0.091187357,-0.368034253,1.636287625,13.88512308,12.41263749,187.4405814,0
97.96875,41.15024634,0.46644888,0.7734085079999999,2.793478261,16.88179416,8.212193881000001,80.95537217,0
152.65625,50.59527484,-0.282304457,-0.073169971,2.828595318,22.1015417,8.788732344,80.50641779,0
138.4609375,48.91716569,-0.039591916,-0.176243068,2.4431438130000003,18.3133067,8.672894053,83.06924213,0
91.4140625,37.0241744,0.346524967,2.020098082,1.031772575,13.69186685,14.49611581,220.06533109999998,0
157.5859375,48.24943771,-0.308626969,0.115956991,1.22826087,9.73532189,17.23539114,400.01133619999996,0
108.90625,54.05154333,0.23189338199999998,-0.361809747,6.209866221,29.06980878,5.443583693,30.94921005,0
126.59375,44.03362307,0.395201879,0.587599599,2.502508361,14.79545579,8.664355707,99.15160653,0
141.5859375,42.68315815,-0.168485742,0.552312013,2.52090301,20.19268547,9.651333824,100.122076,0
96.28125,42.72293323,0.424916113,0.7969469659999999,1.173076923,13.62386423,13.45525234,198.2059999,0
100.7265625,46.91710023,0.631610546,0.757659946,9.430602007000001,37.45966884,4.250136509,17.64899395,0
113.2421875,53.15054475,0.248463304,-0.15313428,3.993311037,20.51710165,6.560104055,49.95211459,0
129.125,56.10620509,-0.053076592,-0.447939982,2.455685619,15.59801922,9.856962011,119.0535338,0
83.875,43.17551389,0.7216631370000001,1.517343046,2.933110368,19.35361505,8.55802382,82.08791866,0
92.21875,47.68056757,0.657956771,1.12427301,1.547658863,16.08756046,11.74535483,148.7049815,0
118.7265625,52.54874446,0.21570363899999997,-0.415202246,2.2240802680000002,14.35712525,10.62732437,146.4513985,0
93.46875,48.12255473,0.461595067,0.6859859979999999,1.79180602,12.09622649,11.35345234,182.5653718,0
128.2421875,46.22562636,0.057904776,-0.022623887000000002,2.2550167219999997,15.72860387,8.85253953,94.25638325,0
96.4375,40.21791229,0.163070395,1.10467633,3.422240803,18.98396984,6.80786533,54.38115496,0
70.7734375,34.02003427,1.246770886,5.204827966,4.204013378,22.76244598,6.153518245,41.06010463,0
117.71875,47.7272422,0.28971984300000003,0.287669999,117.2943144,75.62075551,-0.847391839,-1.141512733,0
146.109375,49.29126355,-0.171422942,-0.45037962299999995,2.387123746,13.747598199999999,9.167285762,118.4825507,0
160.59375,45.628157,-0.386819851,0.42526124200000004,2.064381271,14.43732976,10.59061728,138.0163273,0
112.15625,50.43690946,0.196722352,-0.246724699,1.565217391,12.22558016,12.11709094,191.8410398,0
94.2265625,45.12295959,0.632671223,0.8024133000000001,6.358695652000001,30.62955815,5.186103416,27.45178548,0
118.8046875,44.83808694,0.175972735,0.716340717,2.596153846,16.17364858,10.0149629,125.03186799999999,0
111.21875,44.39611074,0.325249755,0.4680619000000001,2.3812709030000003,14.42075974,9.397771772999999,115.82877409999999,0
142.8359375,47.32298882,-0.322453148,-0.075690274,5.855351171000001,28.86955983,5.848617878,35.40740399,0
127.6796875,57.13975925,-0.14619895800000002,-0.813952132,3.010869565,18.45574248,7.776158543999999,70.31356170000001,0
133.8046875,54.24583201,-0.023096624,-0.296260876,2.230769231,13.4725755,10.36771764,144.0075856,0
112.2890625,52.20709248,0.313801719,-0.17034090600000001,2.632107023,15.98949611,8.805210473999999,96.11653132,0
115.0078125,49.52043393,0.175964165,-0.232306531,3.233277592,18.40831742,7.762353157000001,74.28304133,0
115.515625,52.35276741,0.174737874,-0.19670384100000002,0.613712375,8.782656933,22.97540417,613.7353452000001,0
94.171875,44.34613663,0.5359244320000001,0.6830889920000001,2.3603678930000003,15.51376779,9.700269265,121.946132,0
94.6640625,44.86320829,0.632954176,0.35524214,2.27173913,20.77742143,9.67159282,95.74096487,0
124.0859375,58.16947591,0.152932139,-0.523367879,2.1237458190000003,13.83646984,9.332406357,118.60813030000001,0
130.453125,52.15165077,-0.282177201,-0.237630039,2.692307692,16.63177765,8.450150627000001,85.40319011,0
103.2890625,42.37779348,0.378299716,0.6920031040000001,0.49498327799999997,8.956368126000001,22.76554322,584.3789446000001,0
121.203125,41.78167948,0.260014525,0.240895345,4.461538462,23.39981189,6.669519922999999,49.368631,0
113.1875,57.8435052,0.693296624,-0.1424789,4.668060201,25.28329819,6.844521764,50.69205775,0
123.046875,55.85288424,0.070857294,-0.472432081,4.911371237,33.00208524,6.594466352,41.6548435,0
118.4453125,46.98616961,0.148198217,0.09323214199999999,4.7976588630000006,28.239702500000003,6.41857635,42.26821806,0
135.5546875,48.51832911,0.053380362,-0.000316969,53.77759197,81.47908835,0.8751934790000001,-1.184303921,0
125.3203125,55.38768669,-0.09636314800000001,-0.330473503,1.928093645,13.1161462,10.21390383,142.5212876,0
127.359375,49.21679312,0.12148122,-0.041898015,0.846153846,11.65242494,16.22109802,290.824518,0
96.578125,44.48079104,0.5765520510000001,0.7989557490000001,3.3988294310000002,18.02874791,7.03206409,60.39062437,0
78.859375,36.95092488,0.743391217,3.189444085,7.641304347999999,34.51013035,4.629812752,20.79994994,0
145.46875,75.61652199,-0.081740801,-1.5858407780000001,134.270903,66.2619348,-0.780358905,-0.30294434,0
128.1171875,54.11671719,-0.07155776,-0.40618846799999997,4.513377926,22.08627023,6.732853511,52.82077016,0
88.8125,41.92417821,0.463973301,1.159578528,2.085284281,12.47195184,10.55218509,161.9014142,0
120.765625,43.02006879,0.195952435,0.073894933,2.607859532,16.39813713,8.75009162,94.34252946,0
91.234375,41.30497934,0.629775809,1.247183504,0.488294314,10.23326745,22.19875245,507.3836802,0
155.765625,49.28829165,-0.154364501,-0.254603953,68.84782609,83.3998724,0.5261654170000001,-1.465850408,0
105.6875,57.79567323,0.19770723,-0.726943349,1.477424749,11.96791944,12.45362291,204.38145269999998,0
80.7109375,33.32138773,0.772565605,4.676234913,1.510033445,13.35785063,12.16840357,175.22678159999998,0
131.625,49.0274158,0.016824426,-0.09176445400000001,1.6638795990000002,15.29369336,11.18382231,141.4568013,0
106.2734375,49.78229399,0.429158406,-0.159330146,2.715719064,20.35659,8.470808884,76.55861712,0
113.7890625,40.59030294,0.433673509,0.967505478,3.4590301,17.99714285,6.895982415,59.05837073,0
133.875,52.75133292,0.061889844000000006,-0.287161999,2.052675585,17.15061359,10.13661194,114.3123873,0
102.5703125,43.4870102,0.135820523,0.24702326300000002,3.163043478,20.80980133,8.512251462,80.63493708,0
139.5390625,60.54594102,-0.488406788,-0.729511158,192.659699,78.93269273,-1.6231201869999998,1.166159838,0
126.8125,46.83260583,0.29127912100000003,0.183496247,1.045150502,9.514711452,17.82120171,431.2407446,0
139.421875,46.89842904,0.143530112,0.301616186,31.55351171,67.98361729,1.810144879,1.5319608869999999,0
98.4609375,53.25277316,0.642311968,0.13927372699999999,2.408026756,19.70011126,10.13553755,108.12511,0
119.6171875,55.25864201,0.10376286900000001,-0.26810548100000003,2.069397993,13.38156397,10.26214108,139.8282692,0
105.0390625,41.54335129,0.478155561,0.586591425,2.25,14.79905114,8.741749124,98.76136582,0
106.8203125,47.86805328,0.185641311,-0.13689285199999998,2.3913043480000002,14.10788785,9.249560256,114.87545759999999,0
112.59375,51.96880637,0.19315953,-0.173528989,3.119565217,20.21770934,8.668099492,84.25107669,0
151.984375,49.15758849,-0.158892574,-0.300067178,2.784280936,16.75428225,8.592740528,89.31801714,0
108.890625,44.61278446,0.503959397,0.770760132,0.798494983,12.69715547,16.631092199999998,285.4657254,0
123.6796875,54.93517964,0.24188717199999998,-0.470348603,21.70568562,59.02141214,2.5048562569999997,4.645266795,0
136.5703125,47.81943309,-0.004829997,-0.45550279899999996,0.8603678929999999,10.41126229,17.4101343,356.2194682,0
111.703125,43.72791574,0.470639185,0.600006493,2.2065217390000003,15.28152723,9.199769723,103.4780213,0
109.4296875,44.49678422,0.435213196,0.6927317129999999,0.744983278,11.15358049,17.77306875,346.4146934,0
142.1796875,56.72596319,-0.183363782,-0.721438052,8.949832776000001,39.29945694,4.532284937,19.7037212,0
139.59375,43.50708231,-0.272944413,0.773024079,89.39381271,84.82847889,-0.07103595900000001,-1.9212660590000001,0
123.0234375,50.19842889,0.221603665,-0.17829497600000002,38.35284281,70.2795725,1.471177036,0.524189578,0
123.0703125,50.60202929,0.157604338,-0.23088993100000002,51.70401338,83.17065112,1.003454934,-0.9522543529999999,0
172.5625,43.71315413,-0.921973906,1.3634362230000001,96.24163879999999,104.7754932,0.424477214,-1.619876921,0
97.890625,47.41888376,0.731156775,0.659690433,5.024247492,29.02789998,6.320670081,40.36272324,0
105.7734375,52.81589706,0.37050211,-0.294990564,0.668896321,9.464989304,20.02758258,473.449223,0
112.171875,49.53583131,0.451272085,0.40996430700000003,2.588628763,14.94531854,8.394553992,94.12048192,0
147.8203125,45.77414554,-0.08401007,0.036523177000000004,1.9155518390000001,12.15378297,11.35620527,182.532263,0
124.53125,52.93686356,0.044083575,-0.197514595,13.19648829,46.20337137,3.529246389,11.30727462,0
117.2578125,37.75129263,-0.102569494,1.317212361,1.372909699,14.25618689,12.78787211,186.8564875,0
120.953125,52.0543375,-0.036084483,-0.267378808,2.6312709030000003,17.78185329,9.819439057,110.91735849999999,0
97.0703125,35.47736593,0.427597619,2.239492307,2.230769231,19.75824428,9.700154467,97.89765355,0
119.8203125,51.83423603,0.37722161600000004,-0.428275074,2.586956522,16.25589568,8.635581002,89.69154477,0
132.2265625,52.79414842,-0.254849158,-0.012093326000000001,17.10953177,52.98761964,3.0493438110000004,7.96128242,0
117.5859375,49.21295043,0.24272067100000003,0.15540675,1.139632107,14.43355441,14.09732618,209.81749280000002,0
125.5546875,46.95306975,0.164013664,0.11530159699999999,2.331103679,13.07480673,9.608155929,136.1945985,0
81.7265625,33.85324828,1.034061076,4.622522245,2.1103678930000003,18.4704734,9.807999217,103.37583120000001,0
120.5234375,47.75015786,0.134170431,0.10591677,1.4030100330000002,15.81962894,12.90471602,176.8574564,0
118.4765625,48.25339445,0.20088755100000003,-0.053020403,5.675585283999999,30.91760178,5.9455922029999995,36.06628271,0
79.078125,40.918480200000005,0.653714405,1.640293284,1.345317726,10.37589436,15.46814969,324.0394442,0
103.125,49.47284609,0.181220055,-0.275088228,1.974916388,16.98846863,10.62681051,122.60803429999999,0
142.4296875,45.607819299999996,-0.19106605399999999,0.38465573700000005,2.433946488,17.68560867,8.80983049,88.67903572,0
132.3125,49.87073133,-0.133752766,-0.330138849,5.540133779,29.26595088,5.844902749,34.97066045,0
108.84375,49.56914954,0.19395886199999998,0.426008461,1.120401338,14.14759343,14.05143063,208.91764569999998,0
118.2265625,49.81735623,0.38529158700000005,-0.08538851900000001,1.0292642140000001,12.43847655,14.90819615,250.5163688,0
114.359375,48.47997885,0.066838406,-0.189316037,6.986622074,29.79517292,5.0147224480000006,26.58168912,0
102.8671875,58.71772665,0.34079675,-0.527126579,2.190635452,14.67674357,9.48530774,114.2663841,0
100.5234375,42.38513243,0.34081091700000005,0.894101879,2.7316053510000002,17.69376355,9.291314078,102.6654249,0
109.46875,45.44483907,0.085948372,-0.00269114,5.516722408,28.58029623,5.623581088,32.93237804,0
123.296875,44.24070513,0.24679663899999998,0.820516955,0.9021739129999999,12.92160419,16.78265432,298.6883148,0
120.859375,49.11605109,-0.076935905,-0.190725158,3.404682274,17.65969027,7.040095947,61.71572934,0
105.7890625,49.69432379999999,0.286493127,-0.009338174,1.522575251,14.80063698,12.19246453,169.8507761,0
